Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
13242,MD,Multi-Family Housing (MFH) Electric Vehicle (EV) Charger Deployment Support,"The Maryland Energy Administration must study issues related to the
installation of EV parking spaces at MFH and submit a report of findings
to the Governor and the General Assembly by December 1, 2023.

(Reference [Maryland Public Safety Statutes 12-205](https://mgaleg.maryland.gov/mgawebsite/))",2023-10-01 00:00:00 UTC,,false,135,Laws and Regulations,"",2023-05-26 16:30:17 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV|MUD,https://mgaleg.maryland.gov/mgawebsite/|https://mgaleg.maryland.gov/mgawebsite/,enacted,2023-10-01
13246,KY,Alternative Fuel Vehicle (AFV) Acquisition Requirements,"By January 1, 2026, the Kentucky Finance and Administration Cabinet
(Cabinet) must increase the use of ethanol, biodiesel, and other
alternative transportation fuels and replace at least 50% of light-duty
state fleet vehicles with new AFVs or vehicles equipped with
low-emission technology. Beginning December 1, 2024, the Cabinet must
compile annual reports detailing the progress made towards these
requirements, including a life-cycle cost assessment, vehicle
replacement timeline, and targets for increased alternative fuels in
state agency vehicles.

(Reference [Kentucky Revised Statutes 45A.625 and 152.715](http://lrc.ky.gov/krs/titles.htm))",,,false,75,Laws and Regulations,"",2023-06-02 18:39:17 UTC,,,,"",BIOD|ETH|ELEC|EFFEC|HY|NG|PHEV|LPG,"",REQ,GOV,http://lrc.ky.gov/krs/titles.htm|https://legislature.ky.gov/Legislation/Pages/default.aspx|http://www.gpo.gov/fdsys/,,
13249,MT,Electric Vehicle (EV) Charging Station Tax and Electric Meter Requirement,"The sale of electricity by public EV charging stations is subject to a
tax of \$0.03 per kilowatt-hour. EV charging stations at private
residences or homeowners' associations are exempt. Tax revenue will be
apportioned to the highway restricted account.

Beginning July 1, 2025, all new public charging stations and all public
legacy charging stations must install a meter capable of measuring
electricity delivered to the charging station. Additionally, beginning
July 1, 2028, all public legacy charging stations must be equipped with
a metering device capable of measuring electricity delivered to motor
vehicles. The charging station owner is responsible for paying the cost
of meter installation.

(Reference [Montana Code Annotated 15-70-803](https://leg.mt.gov/bills/mca/index.html))",,,false,83,Laws and Regulations,"",2023-06-28 17:40:42 UTC,,,,"",ELEC,"",FUEL,STATION|FLEET|GOV|MUD,https://www.leg.mt.gov/|https://leg.mt.gov/bills/mca/index.html,,
13250,RI,Alternative Fuel Vehicle (AFV) Procurement Study,"The Rhode Island Department of Administration (DOA) must, among other
things, analyze the number of electric vehicles (EVs) in the state fleet
and assess the feasibility of transitioning the state vehicle fleet to
AFVs and expanding EV charging infrastructure. DOA must submit a report
of their findings to the Rhode Island Senate by February 1, 2024.

(Reference [Senate Resolution 15, 2023](https://www.rilegislature.gov/pages/legislation.aspx))",,,false,60,Laws and Regulations,"",2023-06-28 17:42:37 UTC,,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG|RD,"",OTHER,GOV,https://www.rilegislature.gov/pages/legislation.aspx,,
13251,MT,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Annual Fee,"In addition to standard registration fees, EVs and PHEVs are subject to
an annual fee. Fee amounts vary based on gross vehicle weight rating
(GVWR):

::: {data-align=""center""}
  GVWR                           Annual EV Registration Fee   Annual PHEV Registration Fee
  ------------------------------ ---------------------------- ------------------------------
  5,999 pounds (lbs.) or below   \$130                        \$70
  6,000 lbs. to 10,000 lbs.      \$190                        \$100
  10,001 lbs. to 26,000 lbs.     \$340                        \$210
  Greater than 26,001 lbs.       \$1,100                      \$700
:::

The revenue from the annual fee will be apportioned to the highway
restricted account. Beginning July 1, 2028, EV registration fees will be
reduced by 30% for private residents.

(Reference [Montana Code Annotated 61-3-572 15-70-126](https://leg.mt.gov/bills/mca/index.html))",,,false,60,Laws and Regulations,"",2023-06-28 17:56:25 UTC,,,,"",ELEC|PHEV,"",EVFEE,FLEET|IND,https://leg.mt.gov/bills/mca/index.html|https://www.leg.mt.gov/|https://www.leg.mt.gov/|https://leg.mt.gov/bills/mca/index.html,,
13252,MT,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Permanent Registration Fee,"In addition to standard registration fees, EVs and PHEVs are subject to
a one-time registration fee. Fee amounts vary based on gross vehicle
weight rating (GVWR):

::: {data-align=""center""}
  GVWR                           One-Time EV Registration Fee   One-Time PHEV Registration Fee
  ------------------------------ ------------------------------ --------------------------------
  5,999 pounds (lbs.) or below   \$260                          \$140
  6,000 lbs. to 10,000 lbs.      \$380                          \$200
:::

The revenue from the annual fee will be apportioned to the highway
restricted account.

(Reference [Montana Code Annotated 61-3-562 and 61-3-573](https://leg.mt.gov/bills/mca/index.html))",,,false,63,Laws and Regulations,"",2023-06-28 18:01:42 UTC,,,,"",ELEC|PHEV,"",EVFEE,FLEET|IND,https://www.leg.mt.gov/|https://leg.mt.gov/bills/mca/index.html,,
13256,TX,Electric Vehicle (EV) Registration Fee,"Beginning September 1, 2023, in addition to standard vehicle
registration fees, new EV owners must pay a first-time registration fee
of \$400. After the first-time registration fee, the fee for EV
registration renewal is \$200. Fees contribute to the State Highway
Fund.

(Reference [Texas Statutes, Transportation Code 502.360](http://www.statutes.legis.state.tx.us/))",2022-05-13 00:00:00 UTC,,false,28,Laws and Regulations,"",2023-07-11 00:19:13 UTC,,,,"",ELEC,"",EVFEE|FUEL,FLEET|IND,https://capitol.texas.gov/BillLookup/BillNumber.aspx|http://www.statutes.legis.state.tx.us/,enacted,2022-05-13
13262,VT,Utility Electric Vehicle (EV) Program Funding Requirement,"Investor-owned utility (IOU) companies must fund programs that modify or
supplement their existing EV incentive programs and EV charger grant
programs. IOUs must prioritize low-income communities in their incentive
programs.

(Reference [Act 41, 2023](https://legislature.vermont.gov/))",,,false,63,Laws and Regulations,"",2023-07-11 19:23:10 UTC,,,,"",ELEC,"",OTHER,AFP,https://legislature.vermont.gov/|https://legislature.vermont.gov/,,
13263,VT,Electric Vehicle (EV) Fee,"In addition to standard vehicle registration fees, EV owners must pay an
annual registration fee of \$89 and a biennial registration fee of
\$178. Plug-in hybrid electric vehicle owners must pay an annual
registration fee of \$44.50 and a biennial registration fee of \$89.

(Reference [House Bill 868, 2024](https://legislature.vermont.gov/))",2023-05-12 00:00:00 UTC,2024-06-03 00:00:00 UTC,false,60,Laws and Regulations,"",2023-07-11 19:26:49 UTC,,,,"",ELEC|HEV|PHEV,"",EVFEE,FLEET|IND,https://legislature.vermont.gov/|https://legislature.vermont.gov/,amended,2024-06-03
13264,VT,Carbon Reduction Strategy,"The Vermont Agency of Transportation (VTrans) must develop a carbon
reduction strategy. To do so, VTrans must:

-   Identify and evaluate the effectiveness of policies and programs to
    reduce transportation sector greenhouse gas (GHG) emissions;
-   Work with stakeholders and the public to identify ways to reduce
    transportation sector GHG emissions; and,
-   Determine how federal funds will be used to address transportation
    resilience.

VTrans published a [report detailing their
findings](https://vtrans.vermont.gov/sites/aot/files/climate/VTrans%20Carbon%20Reduction%20Strategy%20Final.pdf)
in November 2023. For more information, see the VTrans [Carbon Reduction
Strategy](https://vtrans.vermont.gov/climate/carbon-reduction-strategy)
website.

(Reference [House Bill 479, 2023](https://legislature.vermont.gov/))",2023-05-12 00:00:00 UTC,,false,56,Laws and Regulations,"",2023-07-11 19:32:05 UTC,,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG|RD,"",AIRQEMISSIONS,GOV,https://legislature.vermont.gov/,enacted,2023-05-12
13265,VT,Electric Vehicle (EV) Mileage-Based User Fee ,"By July 1, 2025, the Vermont Agency of Transportation (VTrans) must
begin collecting a mileage-based user fee from EV owners or lessees. The
Secretary of Transportation and the Commissioner of Motor Vehicles
submitted a comprehensive [implementation
plan](https://legislature.vermont.gov/assets/Legislative-Reports/MBUF-Legislative-Report_AOT_01312024.pdf)
to the Vermont Legislature in January 2024. For more information, see
the VTrans [Electric and Highly Fuel-Efficient Vehicle Road Usage Charge
Study](https://vtrans.vermont.gov/planning/policy-planning/ruc) website.

(Reference [Act 62, 2023](https://legislature.vermont.gov/))",,,false,51,Laws and Regulations,"",2023-07-11 19:33:52 UTC,,,,"",ELEC,"",FUEL,FLEET|IND,https://legislature.vermont.gov/|https://legislature.vermont.gov/,,
13267,CO,Electric Vehicle (EV) Charger Permitting Policy Development,"The Colorado State Electrical Board (Board) must adopt rules to
facilitate EV charger development at multi-family housing and require
permit compliance with the EV power transfer infrastructure requirements
in the [Model Electric Ready and Solar Ready
Code](https://energyoffice.colorado.gov/climate-energy/energy-policy/building-energy-codes/energy-code-board).
For more information, see the [Colorado Energy Code
Board](https://energyoffice.colorado.gov/climate-energy/energy-policy/building-energy-codes/energy-code-board)
website.

(Reference [Colorado Revised Statutes 12-115-107, 24-38.5-401, and 24-38.5-401](https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127))",2023-05-23 00:00:00 UTC,,false,202,Laws and Regulations,"",2023-07-13 15:33:30 UTC,,,,"",ELEC|PHEV,"",BUILD|OTHER,MUD|OTHER|IND,https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127|https://leg.colorado.gov/bills,enacted,2023-05-23
13268,CO,Electric Vehicle (EV) Parking Space Designation Requirement,"For the purpose of any minimum parking requirements imposed by a board
of county commissioners; any parking space served by an EV charger or
any parking space to site EV charging equipment must count as at least
one standard automobile parking space. Similarly, any van-accessible
parking space that is designed to accommodate a person in a wheelchair
and is served by an EV charger, must count as at least two standard
automobile spaces. This requirement does not apply to dedicated handicap
spaces.

(Reference [30-28-140 and 42-4-1208](https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127))",2023-05-23 00:00:00 UTC,,false,203,Laws and Regulations,"",2023-07-13 15:35:02 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV|OTHER,https://leg.colorado.gov/bills|https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127,enacted,2023-05-23
13269,CO,Electric Vehicle (EV) Charger Development Authorization,"The Colorado Department of Transportation may collaborate with public or
private entities to develop EV chargers along state highway
rights-of-way, including rest areas.

(Reference [Colorado Revised Statutes 43-3-101](https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127))",2023-05-23 00:00:00 UTC,,false,204,Laws and Regulations,"",2023-07-13 15:37:16 UTC,,,,"",ELEC|PHEV,"",OTHER,OTHER,https://leg.colorado.gov/bills|https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127,enacted,2023-05-23
13270,CO,Government Electric Vehicle (EV) Charger Fee,"The Department of Military and Veteran affairs may charge a fee for
using EV chargers at any National Guard facility to fund ongoing
maintenance and operation of the equipment.

(Reference [Colorado Revised Statutes 28-3-110](https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127))",2023-05-23 00:00:00 UTC,,false,205,Laws and Regulations,"",2023-07-13 15:39:11 UTC,,,,"",ELEC|PHEV,"",OTHER,OTHER,https://leg.colorado.gov/bills|https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127,enacted,2023-05-23
13273,CO,Medium- and Heavy-Duty Zero Emission Vehicle (ZEV) Requirement,"Colorado has adopted the California Advanced Clean Trucks requirements
specified in Title 13 of the [California Code of
Regulations](https://oal.ca.gov/), requiring manufacturers to meet
California [ZEV production and sales
requirements](https://afdc.energy.gov/laws/12473). Beginning with model
year 2027, manufacturers will be required to sell zero-emission trucks
as an increasing percentage of their annual sales for Class 2b through
Class 8 vehicles in Colorado. ZEVs include all-electric and fuel cell
electric vehicles. For more information, see the Colorado Department of
Public Health & Environment [Clean
Trucking](https://cdphe.colorado.gov/cleantrucking#rule) website.

(Reference [5 Code of Colorado Regulations 1001-24](https://www.sos.state.co.us/CCR/Welcome.do))",2023-04-21 00:00:00 UTC,,false,208,Laws and Regulations,"",2023-07-13 15:46:28 UTC,,,,"",ELEC|HY,"",AIRQEMISSIONS|OTHER,MAN|FLEET|GOV,https://www.sos.state.co.us/CCR/Welcome.do,enacted,2023-04-21
13274,CO,Residential Electric Vehicle (EV) Charger Standard,"Beginning July 1, 2026, EV chargers sold in Colorado must be ENERGY STAR
certified. For more information, see the ENERGY STAR [EV
Chargers](https://www.energystar.gov/products/ev_chargers) website.

(Reference [Colorado Revised Statutes 6-7.5-105](https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127))",2023-06-01 00:00:00 UTC,,false,209,Laws and Regulations,"",2023-07-13 15:49:04 UTC,,,,"",ELEC|PHEV,"",BUILD|OTHER,OTHER,https://leg.colorado.gov/bills|https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127,enacted,2023-06-01
13275,CO,Electric Vehicle (EV) Charger Policies for Multi-Unit Dwellings,"A housing association (Association) may not prohibit the installation of
a Level 1 or Level 2 EV charger for personal use within the EV charger
owner's designated parking space or a parking space accessible to other
tenants. In addition, an Association may not assess or charge an EV
charger owner any fee for the placement or use of an EV charger in the
owner's unit, except for the cost of electricity. Tenants must comply
with safety requirements, registration agreements, and reasonable
aesthetic provisions. The unit owner must agree to comply with design
specifications, hire a licensed and registered electrical contractor,
pay for installation and maintenance costs, and obtain appropriate
insurance for the charger.

(Reference [Colorado Revised Statutes 38-12-601](https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127))",2023-06-01 00:00:00 UTC,,false,2010,Laws and Regulations,"",2023-07-13 15:53:17 UTC,,,,"",ELEC|PHEV,"",RTC,MUD|IND,https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127|https://leg.colorado.gov/bills,enacted,2023-06-01
13276,MD,Medium- and Heavy-Duty Zero Emission Vehicle (ZEV) Requirement,"By December 1, 2023, Maryland must adopt the California Advanced Clean
Trucks requirements specified in Title 13 of the California Code of
Regulations, requiring manufacturers to meet California ZEV production
and sales requirements. Beginning with model year 2027, manufacturers
will be required to sell zero-emission trucks as an increasing
percentage of their annual sales for Class 2b through Class 8 vehicles
in Maryland. ZEVs include all-electric and fuel cell electric vehicles.

(Reference [Maryland Statutes, State Government Code 9-2011](https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes) and [Maryland Statutes, Environment Code 2-1103.1](https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes))",2023-04-01 00:00:00 UTC,,false,136,Laws and Regulations,"",2023-07-13 16:00:13 UTC,,,,"",ELEC|HY,"",AIRQEMISSIONS|OTHER,MAN|FLEET|GOV,https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|https://mgaleg.maryland.gov/mgawebsite/,enacted,2023-04-01
13277,UT,Electric Vehicle (EV) Charging Fee and Tax ,"The retail sale of electricity for EV charging is subject to a 12.5%
tax. The tax may be based on kilowatt hours sold, the cost to charge per
hour, or a subscription fee. Additional requirements apply.

(Reference [Utah Code 59-30-101 and 59-30-102](https://le.utah.gov/xcode/code.html))",2023-03-02 00:00:00 UTC,,false,96,Laws and Regulations,"",2023-07-13 16:10:05 UTC,,,,"",ELEC|PHEV,"",FUEL,STATION|FLEET|GOV|MUD|OTHER,https://le.utah.gov/xcode/code.html|https://le.utah.gov/,enacted,2023-03-02
13281,RI,Low-Speed Vehicle Access to Roadways,"Beginning July 1, 2024, a low-speed vehicle is defined as a four wheeled
electric vehicle that has a maximum speed greater than 20 miles per hour
(mph) but not more than 25 mph, has a gross vehicle weight rating of
less than 3,000 pounds, and conforms to the maximum safety equipment
requirements and standards specified in Title 49 of the [Code of Federal
Regulations](https://www.govinfo.gov/app/collection/cfr), section
571.500. Low speed vehicles may not be driven on any roadway or highway
with a speed limit greater than 35 mph. Additional requirements apply.

(Reference [Rhode Island General Laws 31-19.6-1](http://webserver.rilin.state.ri.us/Statutes/))",2023-06-21 00:00:00 UTC,,false,48,Laws and Regulations,"",2023-07-27 20:21:20 UTC,,,,"",ELEC,"",DREST,FLEET|GOV|IND,http://webserver.rilin.state.ri.us/Statutes/|https://legislature.vermont.gov/,enacted,2023-06-21
13282,RI, Electric Vehicle (EV) Time-Of-Use (TOU) Rate Development Requirements,"When developing EV TOU rate programs, Rhode Island Energy must complete
a cost-benefit analysis that considers the financial impacts of
encouraging consumers to charge EVs during off-peak hours. Additional
terms and conditions apply.

(Reference [Senate Resolution 962, 2023](https://legislature.vermont.gov/))",2023-05-02 00:00:00 UTC,,false,49,Laws and Regulations,"",2023-07-27 20:22:54 UTC,,,,"",ELEC,"",OTHER,AFP,https://legislature.vermont.gov/,enacted,2023-05-02
13293,TX,Public Utility Electric Vehicle (EV) Charger Policy Design Requirements ,"Public electric utilities must develop and implement competitively
neutral electricity policies and tariffs to encourage competitive
private sector investment in the deployment of public EV chargers.
Entities that are not electric utilities may enter into an agreement
with a utility to own or operate EV chargers.

The Public Utility Commission of Texas may not authorize electric
utilities to recover costs for the installation, equipment, operation,
and maintenance of EV chargers.

(Reference [Texas Statutes, Utilities Code 42.0104](http://www.statutes.legis.state.tx.us/))",2023-09-01 00:00:00 UTC,,false,97,Laws and Regulations,"",2023-08-04 17:38:44 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION|AFP|OTHER,http://www.statutes.legis.state.tx.us/|https://capitol.texas.gov/billlookup/BillNumber.aspx,enacted,2023-09-01
13294,TX,Publicly Funded Electric Vehicle (EV) Charger Connector Standards,"By December 1, 2024, the Texas Department of Licensing and Regulation
(TDLR), in consultation with the Texas Department of Transportation,
must adopt standards for EV chargers to ensure that the connectors or
plugs are widely compatible with as many EVs as practicable.

After December 1, 2024, publicly available EV chargers funded through
public grants or state rebate programs must meet the standards adopted
by TDLR.

(Reference [Texas Statutes, Occupations Code 2311.001](http://www.statutes.legis.state.tx.us/))",2023-06-18 00:00:00 UTC,,false,140,Laws and Regulations,"",2023-08-04 17:54:04 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION|GOV,http://www.statutes.legis.state.tx.us/|https://capitol.texas.gov/billlookup/BillNumber.aspx,enacted,2023-06-18
13296,TX,Electric Vehicle (EV) Charger Inspection Regulations,"By December 1, 2024, the Texas Commission of Licensing and Regulation
(Commission) must adopt rules for EV charger inspections. The Commission
is authorized to set fees to cover the cost of administering an
inspection program and establish exemptions.

The Texas Department of Licensing and Regulation (TDLR) is authorized to
periodically conduct an inspection of EV chargers, including for
complaints, to verify compliance with requirements and standards. TDLR
must establish methods by which consumers can provide complaints
regarding EV chargers.

(Reference [Texas Statutes, Occupations Code 2311.0101-2311.0306](http://www.statutes.legis.state.tx.us/))",2023-06-18 00:00:00 UTC,,false,147,Laws and Regulations,"",2023-08-04 18:16:34 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV,http://www.statutes.legis.state.tx.us/|https://capitol.texas.gov/billlookup/BillNumber.aspx,enacted,2023-06-18
13298,OK,Public Utility Electric Vehicle (EV) Charging Station and Hydrogen Fueling Station Requirements,"Retail electric suppliers may only offer direct current (DC) fast
charging or hydrogen fueling station services through a separate,
unregulated entity and must offer the same fees, terms, charges, and
conditions that private retail EV charging station providers offer.
Retail electric suppliers may not subsidize EV charging or hydrogen
fueling stations with fees or services charges collected through
regulated service offerings. The Oklahoma Corporate Commission may
enforce penalties on any retail electric suppliers that violate these
requirements. Additional conditions apply.

(Reference [Oklahoma Statutes 17-160.31 through 17-160.37](http://www.oklegislature.gov/))",2023-06-06 00:00:00 UTC,,false,135,Laws and Regulations,"",2023-08-04 21:08:10 UTC,,,,"",ELEC|HY|PHEV,"",OTHER,STATION|AFP|GOV,http://www.oklegislature.gov/|http://www.oklegislature.gov/,enacted,2023-06-06
13299,OK,Municipal Electric Vehicle (EV) Charging Station and Hydrogen Fueling Fee Requirements ,"A municipality that owns or operates EV charging or hydrogen fueling
stations may not use revenue from the sale of electricity to construct
or maintain such EV charging or hydrogen fueling stations. This
requirement only applies to electricity from municipally owned electric
distribution systems. Additional conditions apply.

(Reference [Oklahoma Statutes 17-160.35](http://www.oklegislature.gov/))",2023-06-06 00:00:00 UTC,,false,135,Laws and Regulations,"",2023-08-04 21:19:00 UTC,,,,"",ELEC|HY|PHEV,"",OTHER,STATION|GOV,http://www.oklegislature.gov/|http://www.oklegislature.gov/,enacted,2023-06-06
13302,IA,Electric Vehicle (EV) Charger Inspection,"The Iowa Department of Agriculture and Land Steward (Department) must
inspect EV chargers owned by [licensed electric fuel dealers or
users](https://afdc.energy.gov/laws/12248) on a biennial basis to ensure
electricity is being accurately metered. The Department must use
standards published in the [National Institute of Standards and
Technology Handbook
44](https://www.nist.gov/system/files/documents/2023/07/21/2023%20NIST%20Handbook%2044%20july%207-17-2023.pdf)
and must notify the Iowa Department of Revenue of noncompliant EV
chargers.

(Reference [Iowa Code 452A.41](http://www.legis.iowa.gov/))",2023-05-02 00:00:00 UTC,,false,57,Laws and Regulations,"",2023-08-08 02:51:31 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION,http://www.legis.iowa.gov/|https://www.legis.iowa.gov/,enacted,2023-05-02
13304,LA,Electric Vehicle (EV) Charging Station Regulation,"The Louisiana Commission of Weights and Measures (Commission) is
authorized to regulate the use of commercial metering and measuring
devices, including those used to determine the amount of electricity
supplied from EV charging stations. The Commission may conduct
investigations and hold hearings related to the use of these devices.

(Reference [Louisiana Revised Statutes 3:4602 and 3:4604](https://legis.la.gov/legis/home.aspx) and [House Bill 60, 2023](https://legis.la.gov/legis/home.aspx))",2023-06-12 00:00:00 UTC,,false,130,Laws and Regulations,"",2023-08-24 14:12:17 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION|GOV,https://legis.la.gov/legis/home.aspx|https://legis.la.gov/legis/home.aspx,enacted,2023-06-12
13305,NH,Low Emission Vehicle Road Toll Study ,"The state legislature must establish a commission to study revenue
alternatives to the road toll for electric, hybrid, and fuel-efficient
vehicles. The commission must, among other things, study the impact that
fuel-efficient vehicle technologies have on the environment, track
current road toll revenues, and analyze relevant programs in other
states. The commission must report its findings and recommendations on
or before November 1, 2023.

(Reference [House Bill 412, 2023](https://www.gencourt.state.nh.us/))",2023-06-01 00:00:00 UTC,,false,41,Laws and Regulations,"",2023-08-24 16:32:43 UTC,,,,"",ELEC|EFFEC|HEV|PHEV,"",FUEL,GOV,https://www.gencourt.state.nh.us/,enacted,2023-06-01
13306,OR,Electric Vehicle (EV) Charger Certification ,"EV chargers that are funded or authorized by an Oregon state agency must
be installed by a licensed contractor that holds either an [Electric
Vehicle Infrastructure Training Program](https://evitp.org/) (EVITP)
certification or equivalent training program certification. This
requirement does not apply to EV chargers installed at single-family
dwellings, townhouses, or multifamily housing with four or fewer
residential units. Additional requirements apply.

The Oregon Electrical and Elevator Board may audit EVITP to ensure that
it includes the most current national electrical codes and best
practices for the installation of EV chargers.

(Reference [Senate Bill 582, 2023](https://www.oregonlegislature.gov/bills_laws))",2023-07-31 00:00:00 UTC,,false,57,Laws and Regulations,"",2023-08-26 03:31:29 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV|OTHER,https://www.oregonlegislature.gov/bills_laws,enacted,2023-07-31
13307,HI,Electric Vehicle (EV) Road Usage Charge Program,"Beginning July 1, 2025, the owner of an EV may elect to pay an annual
mileage-based road usage fee in lieu of paying an additional
[registration fee](https://afdc.energy.gov/laws/12227). The fee is
\$0.08 per mile, up to \$50 per year.

Beginning June 30, 2028, the additional registration fee expires, and
all EV owners must pay the state mileage-based road usage charge.
Additional conditions apply. For more information, see the Hawaii
Department of Transportation [Road Usage Charge
Demonstration](https://hiruc.org/) website.

(Reference [Hawaii Revised Statues 249-2](https://www.capitol.hawaii.gov/))",2023-07-05 00:00:00 UTC,,false,94,Laws and Regulations,"",2023-08-26 03:41:52 UTC,,,,"",ELEC,"",EVFEE,FLEET|GOV|IND,https://www.capitol.hawaii.gov/|https://www.capitol.hawaii.gov/,enacted,2023-07-05
13308,NH,Electric Vehicle (EV) Charging for Renters Study,"The New Hampshire Legislature must establish a committee to study
opportunities to provide accessible EV charging for residential renters.
The committee must report its findings and recommendations by November
1, 2023.

(Reference [House Bill 111, 2023](https://www.gencourt.state.nh.us/))",2023-06-21 00:00:00 UTC,,false,73,Laws and Regulations,"",2023-08-26 03:44:44 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV,https://www.gencourt.state.nh.us/,enacted,2023-06-21
